14.70	-14.8	-4.0	-12.2	11.1	0.1	41.9	-8.8	-3.0	-10.4	8.7	-0.1	40.9	7.3	3.3	3.8	-5.3	-4.5	-4.5
14.80	-11.5	-3.5	-10.4	7.5	-0.3	41.6	-6.9	-2.4	-9.2	6.8	-0.1	40.9	6.2	3.4	3.1	-2.7	-3.7	-4.3
14.90	-11.5	-3.5	-10.4	7.5	-0.3	41.6	-6.9	-2.4	-9.2	6.8	-0.1	40.9	6.2	3.4	3.1	-2.7	-3.7	-4.3
15.00	-9.1	-2.9	-9.4	4.9	-0.8	41.6	-4.5	-1.5	-7.8	4.4	-0.0	40.9	6.2	3.6	3.6	3.9	-4.8	-4.2
15.10	-9.1	-2.9	-9.4	4.9	-0.8	41.6	-4.5	-1.5	-7.8	4.4	-0.0	40.9	6.2	3.6	3.6	3.9	-4.8	-4.2
15.20	-6.9	-2.0	-8.3	3.8	-0.1	41.5	-3.2	-1.1	-7.0	3.2	-0.0	40.9	5.5	3.2	3.4	-2.8	-3.4	-4.1
15.30	-6.9	-2.0	-8.3	3.8	-0.1	41.5	-3.2	-1.1	-7.0	3.2	-0.0	40.9	5.5	3.2	3.4	-2.8	-3.4	-4.1
15.40	-4.4	-1.3	-7.3	2.3	-0.0	41.7	-2.2	-0.7	-6.3	2.1	-0.0	40.9	4.3	2.9	2.9	-2.7	-2.7	-4.3
15.50	-4.4	-1.3	-7.3	2.3	-0.0	41.7	-2.2	-0.7	-6.3	2.1	-0.0	40.9	4.3	2.9	2.9	-2.7	-2.7	-4.3
15.60	-2.6	-0.8	-6.9	1.0	0.5	41.5	-1.4	-0.5	-5.8	1.3	-0.0	40.9	3.5	2.8	3.1	-3.4	4.0	-4.1
15.70	-2.6	-0.8	-6.9	1.0	0.5	41.5	-1.4	-0.5	-5.8	1.3	-0.0	40.9	3.5	2.8	3.1	-3.4	4.0	-4.1
15.80	-1.1	-0.5	-6.2	0.1	0.4	41.5	-0.8	-0.3	-5.5	0.8	-0.0	40.9	2.8	2.7	2.7	-2.9	4.1	-4.1
15.90	-1.1	-0.5	-6.2	0.1	0.4	41.5	-0.8	-0.3	-5.5	0.8	-0.0	40.9	2.8	2.7	2.7	-2.9	4.1	-4.1
16.00	-0.5	-0.0	-5.4	0.1	1.4	41.6	-0.2	-0.1	-5.1	0.2	-0.0	40.9	2.7	-2.6	2.2	-6.0	6.2	-4.2
16.10	-0.5	-0.0	-5.4	0.1	1.4	41.6	-0.2	-0.1	-5.1	0.2	-0.0	40.9	2.7	-2.6	2.2	-6.0	6.2	-4.2
